Event Title,Event Date,Location,Judge Name,Fighter 1 Name,Fighter 2 Name,Round,Fighter 1 Score,Fighter 2 Score,Fight ID,Round Count,In Minority,Rounds_Judged,Year,Judge Year Count,Rounds_Judged_SoFar
UFC 119: Mir vs. Cro Cop,2010-09-25,"Indianapolis, Indiana, USA",Sal D'Amato,Guillard,Stephens,1,10.0,9,2201,4,0,3214,2010,54,54
WEC 51: Aldo vs. Gamburyan,2010-09-30,"Broomfield, Colorado, USA",Nelson Hamilton,Cerrone,Varner,1,10.0,9,5045,4,0,153,2010,50,76
WEC 51: Aldo vs. Gamburyan,2010-09-30,"Broomfield, Colorado, USA",Nelson Hamilton,Cerrone,Varner,2,10.0,9,5045,4,0,153,2010,50,77
WEC 51: Aldo vs. Gamburyan,2010-09-30,"Broomfield, Colorado, USA",Nelson Hamilton,Cerrone,Varner,3,10.0,9,5045,4,0,153,2010,50,78
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Schaub,Gonzaga,3,10.0,9,2208,4,0,153,2010,50,79
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Schaub,Gonzaga,2,10.0,9,2208,4,0,153,2010,50,80
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Schaub,Gonzaga,1,10.0,9,2208,4,0,153,2010,50,81
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Lawlor,Cote,1,10.0,9,2207,4,0,153,2010,50,82
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Lawlor,Cote,3,10.0,9,2207,4,0,153,2010,50,83
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Cecil Peoples,Schaub,Gonzaga,1,10.0,9,2208,4,0,170,2010,32,88
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Cecil Peoples,Schaub,Gonzaga,3,10.0,9,2208,4,0,170,2010,32,89
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Cecil Peoples,Schaub,Gonzaga,2,10.0,9,2208,4,0,170,2010,32,90
UFC 121: Lesnar vs. Velasquez,2010-10-23,"Anaheim, California, USA",Nelson Hamilton,Lawlor,Cote,2,10.0,9,2207,4,0,153,2010,50,84
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Nelson Hamilton,Jackson,Machida,3,9.0,10,2215,4,0,153,2010,50,85
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Sal D'Amato,Jackson,Machida,2,10.0,9,2215,4,0,3214,2010,54,55
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Nelson Hamilton,Jackson,Machida,2,10.0,9,2215,4,0,153,2010,50,86
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Sal D'Amato,Jackson,Machida,1,10.0,9,2215,4,0,3214,2010,54,56
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Sal D'Amato,Jackson,Machida,3,9.0,10,2215,4,0,3214,2010,54,57
UFC 123: Rampage vs. Machida,2010-11-20,"Auburn Hills, Michigan, USA",Nelson Hamilton,Jackson,Machida,1,9.0,10,2215,4,1,153,2010,50,87
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Almeida,Grant,3,10.0,9,2217,4,0,153,2010,50,88
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Almeida,Grant,2,10.0,9,2217,4,0,153,2010,50,89
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,St-Pierre,Koscheck,5,10.0,9,2220,4,0,153,2010,50,90
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Almeida,Grant,1,10.0,9,2217,4,0,153,2010,50,91
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Alves,Howard,1,10.0,9,2218,4,0,153,2010,50,92
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Alves,Howard,2,10.0,9,2218,4,0,153,2010,50,93
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Alves,Howard,3,10.0,9,2218,4,0,153,2010,50,94
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Pierson,Riddle,1,10.0,9,2219,4,0,153,2010,50,95
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Pierson,Riddle,2,10.0,9,2219,4,0,153,2010,50,96
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,Pierson,Riddle,3,10.0,9,2219,4,0,153,2010,50,97
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Sal D'Amato,Pierson,Riddle,1,10.0,9,2219,4,0,3214,2010,54,58
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Sal D'Amato,Pierson,Riddle,2,10.0,9,2219,4,0,3214,2010,54,59
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Sal D'Amato,Pierson,Riddle,3,10.0,9,2219,4,0,3214,2010,54,60
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,St-Pierre,Koscheck,1,10.0,9,2220,4,0,153,2010,50,98
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,St-Pierre,Koscheck,3,10.0,9,2220,4,0,153,2010,50,99
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,St-Pierre,Koscheck,4,10.0,9,2220,4,0,153,2010,50,100
UFC 124: St-Pierre vs. Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Nelson Hamilton,St-Pierre,Koscheck,2,10.0,9,2220,4,0,153,2010,50,101
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Edgar,Maynard,5,9.0,10,2221,4,0,278,2011,58,22
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Edgar,Maynard,4,10.0,9,2221,4,0,278,2011,58,23
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Edgar,Maynard,3,10.0,9,2221,4,0,278,2011,58,24
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Edgar,Maynard,2,10.0,9,2221,4,0,278,2011,58,25
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Edgar,Maynard,1,8.0,10,2221,4,0,278,2011,58,26
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Edgar,Maynard,5,9.0,10,2221,4,0,581,2011,89,49
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Edgar,Maynard,4,10.0,9,2221,4,0,581,2011,89,50
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Edgar,Maynard,3,9.0,10,2221,4,1,581,2011,89,51
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Edgar,Maynard,2,10.0,9,2221,4,0,581,2011,89,52
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Volkmann,McKee,2,10.0,9,2225,4,0,964,2011,66,73
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Volkmann,McKee,3,9.0,10,2225,4,0,964,2011,66,74
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Adalaide Byrd,Kim,Diaz,1,10.0,9,2222,4,0,680,2011,51,35
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Edgar,Maynard,1,8.0,10,2221,4,0,581,2011,89,53
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Adalaide Byrd,Kim,Diaz,2,10.0,9,2222,4,0,680,2011,51,36
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Volkmann,McKee,1,9.0,10,2225,4,1,964,2011,66,75
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Nunes,Brown,2,10.0,9,2223,4,0,581,2011,89,54
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Nunes,Brown,3,10.0,9,2223,4,0,581,2011,89,55
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Nunes,Brown,1,9.0,10,2223,4,0,237,2011,39,22
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Nunes,Brown,2,10.0,9,2223,4,0,237,2011,39,23
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Nunes,Brown,3,9.0,10,2223,4,1,237,2011,39,24
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Nunes,Brown,1,9.0,10,2223,4,0,278,2011,58,27
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Nunes,Brown,2,10.0,9,2223,4,0,278,2011,58,28
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Nunes,Brown,3,10.0,9,2223,4,0,278,2011,58,29
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Poirier,Grispi,1,10.0,9,2224,4,0,237,2011,39,25
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Poirier,Grispi,2,10.0,9,2224,4,0,237,2011,39,26
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Lester Griffin,Poirier,Grispi,3,10.0,9,2224,4,0,237,2011,39,27
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Poirier,Grispi,1,10.0,9,2224,4,0,278,2011,58,30
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Volkmann,McKee,1,10.0,9,2225,4,0,581,2011,89,56
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Poirier,Grispi,3,10.0,9,2224,4,0,964,2011,66,76
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Poirier,Grispi,2,10.0,9,2224,4,0,964,2011,66,77
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Tony Weeks,Poirier,Grispi,1,10.0,9,2224,4,0,964,2011,66,78
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Poirier,Grispi,3,10.0,9,2224,4,0,278,2011,58,31
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Nunes,Brown,1,9.0,10,2223,4,0,581,2011,89,57
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Adalaide Byrd,Kim,Diaz,3,9.0,10,2222,4,0,680,2011,51,37
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Kim,Diaz,3,9.0,10,2222,4,0,278,2011,58,32
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Kim,Diaz,1,10.0,9,2222,4,0,278,2011,58,33
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Junichiro Kamijo,Volkmann,McKee,3,9.0,10,2225,4,0,1304,2011,60,4
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Kim,Diaz,2,10.0,9,2222,4,0,278,2011,58,34
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Junichiro Kamijo,Volkmann,McKee,1,10.0,9,2225,4,0,1304,2011,60,5
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Volkmann,McKee,3,9.0,10,2225,4,0,581,2011,89,58
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Glenn Trowbridge,Volkmann,McKee,2,10.0,9,2225,4,0,581,2011,89,59
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Junichiro Kamijo,Volkmann,McKee,2,10.0,9,2225,4,0,1304,2011,60,6
UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Poirier,Grispi,2,10.0,9,2224,4,0,278,2011,58,35
ShoMMA 13: Woodley vs. Saffiedine,2011-01-07,"Nashville, Tennessee, USA",Sal D'Amato,Cormier,Cole,1,10.0,9,1959,4,0,3214,2011,62,61
ShoMMA 13: Woodley vs. Saffiedine,2011-01-07,"Nashville, Tennessee, USA",Sal D'Amato,Cormier,Cole,2,10.0,9,1959,4,0,3214,2011,62,62
ShoMMA 13: Woodley vs. Saffiedine,2011-01-07,"Nashville, Tennessee, USA",Sal D'Amato,Cormier,Cole,3,10.0,9,1959,4,0,3214,2011,62,63
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Barry,Beltran,1,9.0,10,4924,4,0,170,2011,45,91
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Lowe,Freire,1,10.0,9,4927,4,0,170,2011,45,92
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Lowe,Freire,2,10.0,9,4927,4,0,170,2011,45,93
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Lowe,Freire,3,9.0,10,4927,4,0,170,2011,45,94
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Lowe,Freire,1,10.0,9,4927,4,0,1840,2011,50,40
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Lowe,Freire,2,10.0,9,4927,4,0,1840,2011,50,41
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Lowe,Freire,3,9.0,10,4927,4,0,1840,2011,50,42
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Wiman,Miller,1,10.0,9,4928,4,0,170,2011,45,95
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Wiman,Miller,2,10.0,9,4928,4,0,170,2011,45,96
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Wiman,Miller,3,10.0,9,4928,4,0,170,2011,45,97
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Wiman,Miller,1,10.0,9,4928,4,0,568,2011,36,13
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Wiman,Miller,3,10.0,9,4928,4,0,568,2011,36,14
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Yahya,Brown,1,10.0,9,4929,4,0,568,2011,36,15
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Yahya,Brown,2,9.0,10,4929,4,0,568,2011,36,16
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Yahya,Brown,3,10.0,9,4929,4,0,568,2011,36,17
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Wiman,Miller,2,10.0,9,4928,4,0,568,2011,36,18
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Cariaso,Campuzano,3,10.0,9,4926,4,0,568,2011,36,19
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Barry,Beltran,2,10.0,9,4924,4,0,170,2011,45,98
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Barry,Beltran,3,10.0,9,4924,4,0,170,2011,45,99
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Barry,Beltran,1,9.0,10,4924,4,0,1840,2011,50,43
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Barry,Beltran,2,10.0,9,4924,4,0,1840,2011,50,44
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Barry,Beltran,3,10.0,9,4924,4,0,1840,2011,50,45
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Brenneman,Alves,1,10.0,9,4925,4,0,1840,2011,50,46
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Brenneman,Alves,2,10.0,9,4925,4,0,1840,2011,50,47
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Chris Lee,Brenneman,Alves,3,10.0,9,4925,4,0,1840,2011,50,48
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Cariaso,Campuzano,1,9.0,10,4926,4,1,568,2011,36,20
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Dave Hagen,Cariaso,Campuzano,2,10.0,9,4926,4,1,568,2011,36,21
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Cariaso,Campuzano,2,9.0,10,4926,4,0,170,2011,45,100
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Cariaso,Campuzano,1,10.0,9,4926,4,0,170,2011,45,101
UFN 23: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Cecil Peoples,Cariaso,Campuzano,3,10.0,9,4926,4,0,170,2011,45,102
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Johnson,Yamamoto,1,10.0,9,2228,4,0,942,2011,57,78
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Johnson,Yamamoto,2,9.0,10,2228,4,1,942,2011,57,79
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Johnson,Yamamoto,3,10.0,9,2228,4,0,942,2011,57,80
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Johnson,Yamamoto,1,10.0,9,2228,4,0,1304,2011,60,7
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Johnson,Yamamoto,2,10.0,9,2228,4,0,1304,2011,60,8
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Johnson,Yamamoto,3,10.0,9,2228,4,0,1304,2011,60,9
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Mendes,Omigawa,1,10.0,9,2229,4,0,278,2011,58,36
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Mendes,Omigawa,2,10.0,9,2229,4,0,278,2011,58,37
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Mendes,Omigawa,3,10.0,9,2229,4,0,278,2011,58,38
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Sal D'Amato,Mendes,Omigawa,1,10.0,9,2229,4,0,3214,2011,62,64
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Sal D'Amato,Mendes,Omigawa,2,10.0,9,2229,4,0,3214,2011,62,65
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Torres,Banuelos,1,10.0,9,2230,4,0,964,2011,66,79
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Mendes,Omigawa,1,10.0,9,2229,4,0,964,2011,66,80
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Mendes,Omigawa,2,10.0,9,2229,4,0,964,2011,66,81
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Mendes,Omigawa,3,10.0,9,2229,4,0,964,2011,66,82
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Torres,Banuelos,1,10.0,9,2230,4,0,942,2011,57,81
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Torres,Banuelos,2,10.0,9,2230,4,0,942,2011,57,82
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Torres,Banuelos,3,10.0,9,2230,4,0,942,2011,57,83
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Torres,Banuelos,1,10.0,9,2230,4,0,1304,2011,60,10
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Torres,Banuelos,2,10.0,9,2230,4,0,1304,2011,60,11
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Torres,Banuelos,3,10.0,9,2230,4,0,1304,2011,60,12
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Sal D'Amato,Mendes,Omigawa,3,10.0,9,2229,4,0,3214,2011,62,66
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Torres,Banuelos,2,10.0,9,2230,4,0,964,2011,66,83
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Griffin,Franklin,3,9.0,10,2227,4,0,964,2011,66,84
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Torres,Banuelos,3,10.0,9,2230,4,0,964,2011,66,85
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Adalaide Byrd,Ellenberger,Rocha,2,9.0,10,2226,4,1,680,2011,51,38
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Adalaide Byrd,Ellenberger,Rocha,3,9.0,10,2226,4,1,680,2011,51,39
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Ellenberger,Rocha,1,9.0,10,2226,4,0,1304,2011,60,13
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Ellenberger,Rocha,2,10.0,9,2226,4,0,1304,2011,60,14
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Adalaide Byrd,Ellenberger,Rocha,1,9.0,10,2226,4,0,680,2011,51,40
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Griffin,Franklin,1,10.0,9,2227,4,0,942,2011,57,84
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Griffin,Franklin,2,10.0,9,2227,4,0,942,2011,57,85
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Douglas Crosby,Griffin,Franklin,3,9.0,10,2227,4,0,942,2011,57,86
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Griffin,Franklin,1,10.0,9,2227,4,0,278,2011,58,39
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Griffin,Franklin,2,10.0,9,2227,4,0,278,2011,58,40
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Patricia Morse Jarman,Griffin,Franklin,3,9.0,10,2227,4,0,278,2011,58,41
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Griffin,Franklin,1,10.0,9,2227,4,0,964,2011,66,86
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Junichiro Kamijo,Ellenberger,Rocha,3,10.0,9,2226,4,0,1304,2011,60,15
UFC 126: Silva vs. Belfort,2011-02-05,"Las Vegas, Nevada, USA",Tony Weeks,Griffin,Franklin,2,10.0,9,2227,4,0,964,2011,66,87
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Chris Lee,Fitch,Penn,1,9.0,10,2232,4,0,1840,2011,50,49
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Chris Lee,Fitch,Penn,3,10.0,8,2232,4,0,1840,2011,50,50
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Sal D'Amato,Fitch,Penn,3,10.0,8,2232,4,0,3214,2011,62,67
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Chris Lee,Fitch,Penn,2,9.0,10,2232,4,0,1840,2011,50,51
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Sal D'Amato,Fitch,Penn,1,9.0,10,2232,4,0,3214,2011,62,68
UFC 127: Penn vs. Fitch,2011-02-27,"Sydney, Australia",Sal D'Amato,Fitch,Penn,2,9.0,10,2232,4,0,3214,2011,62,69
UFC Live: Sanchez vs. Kampmann,2011-03-03,"Louisville, Kentucky, USA",Sal D'Amato,Weidman,Sakara,2,10.0,9,3753,4,0,3214,2011,62,70
UFC Live: Sanchez vs. Kampmann,2011-03-03,"Louisville, Kentucky, USA",Sal D'Amato,Weidman,Sakara,3,10.0,9,3753,4,0,3214,2011,62,71
UFC Live: Sanchez vs. Kampmann,2011-03-03,"Louisville, Kentucky, USA",Sal D'Amato,Weidman,Sakara,1,10.0,9,3753,4,0,3214,2011,62,72
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Douglas Crosby,Marquardt,Miller,3,10.0,9,2239,4,0,942,2011,57,87
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Douglas Crosby,Marquardt,Miller,2,10.0,9,2239,4,0,942,2011,57,88
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Douglas Crosby,Marquardt,Miller,1,10.0,9,2239,4,0,942,2011,57,89
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Cardo Urso,Marquardt,Miller,1,10.0,9,2239,4,0,448,2011,31,16
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Cardo Urso,Marquardt,Miller,2,10.0,9,2239,4,0,448,2011,31,17
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Cardo Urso,Marquardt,Miller,3,10.0,9,2239,4,0,448,2011,31,18
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Cardo Urso,Pyle,Almeida,1,10.0,9,2240,4,0,448,2011,31,19
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Cardo Urso,Pyle,Almeida,3,10.0,9,2240,4,0,448,2011,31,20
UFC 128: Shogun vs. Jones,2011-03-19,"Newark, New Jersey, USA",Douglas Crosby,Pyle,Almeida,1,10.0,9,2240,4,0,942,2011,57,90
